time,temperature_2m_mean (°C)
7/13/2016,27.4
7/14/2016,29.5
7/15/2016,30.1
7/16/2016,26.7
7/17/2016,25.2
7/18/2016,25.6
7/19/2016,25
7/20/2016,24.5
7/21/2016,25.4
7/22/2016,27.1
7/23/2016,28.1
7/24/2016,29.3
7/25/2016,28.2
7/26/2016,27.5
7/27/2016,26.8
7/28/2016,27.4
7/29/2016,28
7/30/2016,28.7
7/31/2016,28.7
8/1/2016,29
8/2/2016,29.3
8/3/2016,28.7
8/4/2016,27.7
8/5/2016,28
8/6/2016,28
8/7/2016,28
8/8/2016,26.1
8/9/2016,25.6
8/10/2016,26.8
8/11/2016,28.9
8/12/2016,28
8/13/2016,23.1
8/14/2016,22.3
8/15/2016,23.5
8/16/2016,25.6
8/17/2016,26.9
8/18/2016,28.6
8/19/2016,27.9
8/20/2016,26.9
8/21/2016,26.8
8/22/2016,27.5
8/23/2016,27
8/24/2016,25.1
8/25/2016,23.8
8/26/2016,23.7
8/27/2016,23.2
8/28/2016,23.5
8/29/2016,25
8/30/2016,26.6
8/31/2016,27.2
9/1/2016,25.6
9/2/2016,23.9
9/3/2016,23.4
9/4/2016,23.6
9/5/2016,24.1
9/6/2016,23.2
9/7/2016,23.1
9/8/2016,23.4
9/9/2016,23.2
9/10/2016,22.8
9/11/2016,22.4
9/12/2016,22.2
9/13/2016,22.1
9/14/2016,22.9
9/15/2016,24.1
9/16/2016,25.2
9/17/2016,26.2
9/18/2016,26.8
9/19/2016,23.7
9/20/2016,22.1
9/21/2016,21.2
9/22/2016,20.5
9/23/2016,19.1
9/24/2016,18.4
9/25/2016,18
9/26/2016,18.9
9/27/2016,18.4
9/28/2016,17.9
9/29/2016,18.9
9/30/2016,21.2
10/1/2016,21.9
10/2/2016,22.4
10/3/2016,23.6
10/4/2016,22.1
10/5/2016,20.2
10/6/2016,19.3
10/7/2016,20.8
10/8/2016,20.7
10/9/2016,19.1
10/10/2016,19.2
10/11/2016,19.7
10/12/2016,19.5
10/13/2016,17.2
10/14/2016,19.8
10/15/2016,19
10/16/2016,19.8
10/17/2016,17.5
10/18/2016,14.1
10/19/2016,14.7
10/20/2016,16.3
10/21/2016,16.4
10/22/2016,18.6
10/23/2016,17.9
10/24/2016,17.8
10/25/2016,15.9
10/26/2016,16.7
10/27/2016,16
10/28/2016,12.8
10/29/2016,12.9
10/30/2016,14.9
10/31/2016,13.2
11/1/2016,12.3
11/2/2016,14.2
11/3/2016,15.7
11/4/2016,15.5
11/5/2016,15.3
11/6/2016,16
11/7/2016,17.2
11/8/2016,18.6
11/9/2016,15.1
11/10/2016,13.6
11/11/2016,14.9
11/12/2016,14.7
11/13/2016,13.9
11/14/2016,11.8
11/15/2016,11.4
11/16/2016,10.4
11/17/2016,11.3
11/18/2016,12.2
11/19/2016,11.6
11/20/2016,11.2
11/21/2016,10.9
11/22/2016,11.4
11/23/2016,10.9
11/24/2016,11.2
11/25/2016,11.2
11/26/2016,12.9
11/27/2016,13.8
11/28/2016,13.7
11/29/2016,9.9
11/30/2016,5.7
12/1/2016,6.8
12/2/2016,9.4
12/3/2016,10.6
12/4/2016,10.3
12/5/2016,9.1
12/6/2016,9.2
12/7/2016,10.8
12/8/2016,7.6
12/9/2016,8.8
12/10/2016,9.3
12/11/2016,10.3
12/12/2016,10
12/13/2016,8.1
12/14/2016,4.5
12/15/2016,7.5
12/16/2016,5.3
12/17/2016,4.1
12/18/2016,5.3
12/19/2016,7.1
12/20/2016,6
12/21/2016,5.2
12/22/2016,4
12/23/2016,5.5
12/24/2016,6.7
12/25/2016,7.4
12/26/2016,8.9
12/27/2016,9.5
12/28/2016,5.7
12/29/2016,2.6
12/30/2016,2.3
12/31/2016,2.3
1/1/2017,3.9
1/2/2017,6.6
1/3/2017,6.6
1/4/2017,7.8
1/5/2017,9
1/6/2017,7.2
1/7/2017,0.4
1/8/2017,-0.4
1/9/2017,-0.6
1/10/2017,0.8
1/11/2017,4.9
1/12/2017,6.6
1/13/2017,7
1/14/2017,8.3
1/15/2017,6.8
1/16/2017,6.6
1/17/2017,7.6
1/18/2017,7
1/19/2017,6.9
1/20/2017,5.8
1/21/2017,5.5
1/22/2017,5
1/23/2017,5.7
1/24/2017,5
1/25/2017,5
1/26/2017,4.6
1/27/2017,2.8
1/28/2017,5.4
1/29/2017,4.9
1/30/2017,5
1/31/2017,4.4
2/1/2017,6.6
2/2/2017,9.8
2/3/2017,9.8
2/4/2017,10.4
2/5/2017,11
2/6/2017,10.9
2/7/2017,9.8
2/8/2017,8.2
2/9/2017,7.5
2/10/2017,7
2/11/2017,5.4
2/12/2017,4.4
2/13/2017,3.8
2/14/2017,3.7
2/15/2017,6.2
2/16/2017,6.8
2/17/2017,7.8
2/18/2017,8.6
2/19/2017,9.4
2/20/2017,10.3
2/21/2017,8.5
2/22/2017,9
2/23/2017,9.9
2/24/2017,10.5
2/25/2017,11.7
2/26/2017,11.5
2/27/2017,11.4
2/28/2017,10.9
3/1/2017,11.6
3/2/2017,11.9
3/3/2017,11.6
3/4/2017,12
3/5/2017,11.8
3/6/2017,12.1
3/7/2017,10.9
3/8/2017,9.6
3/9/2017,8.8
3/10/2017,9.4
3/11/2017,7.7
3/12/2017,10.1
3/13/2017,9.8
3/14/2017,9
3/15/2017,9.9
3/16/2017,9.8
3/17/2017,8.8
3/18/2017,11.6
3/19/2017,12.1
3/20/2017,13.7
3/21/2017,13.2
3/22/2017,13.4
3/23/2017,12.9
3/24/2017,12.9
3/25/2017,14.6
3/26/2017,14.7
3/27/2017,10.8
3/28/2017,9.8
3/29/2017,10.9
3/30/2017,12.9
3/31/2017,12.9
4/1/2017,12.4
4/2/2017,13.2
4/3/2017,12.5
4/4/2017,13.3
4/5/2017,12.7
4/6/2017,13.2
4/7/2017,13.2
4/8/2017,12.7
4/9/2017,13.6
4/10/2017,13.6
4/11/2017,13.9
4/12/2017,14.9
4/13/2017,15.1
4/14/2017,16
4/15/2017,16.3
4/16/2017,16.6
4/17/2017,15.1
4/18/2017,14.2
4/19/2017,16.1
4/20/2017,14.6
4/21/2017,11.7
4/22/2017,9.1
4/23/2017,11.9
4/24/2017,13.5
4/25/2017,14.3
4/26/2017,15.7
4/27/2017,18
4/28/2017,19.8
4/29/2017,20.5
4/30/2017,19.3
5/1/2017,17.9
5/2/2017,19.5
5/3/2017,20.5
5/4/2017,20.4
5/5/2017,20.3
5/6/2017,21
5/7/2017,21.4
5/8/2017,20.8
5/9/2017,18.5
5/10/2017,18.7
5/11/2017,19.3
5/12/2017,23.9
5/13/2017,27
5/14/2017,25.6
5/15/2017,22.4
5/16/2017,19.1
5/17/2017,14.7
5/18/2017,14.1
5/19/2017,16.9
5/20/2017,19.1
5/21/2017,18.4
5/22/2017,18.1
5/23/2017,19.5
5/24/2017,19.4
5/25/2017,19.3
5/26/2017,18.8
5/27/2017,17.5
5/28/2017,15.4
5/29/2017,17
5/30/2017,19.1
5/31/2017,21
6/1/2017,23.5
6/2/2017,24.4
6/3/2017,23.8
6/4/2017,22.7
6/5/2017,22.6
6/6/2017,22.7
6/7/2017,23.2
6/8/2017,22.2
6/9/2017,22.5
6/10/2017,22.4
6/11/2017,19.7
6/12/2017,20
6/13/2017,22.8
6/14/2017,25.6
6/15/2017,26.2
6/16/2017,24.7
6/17/2017,24.2
6/18/2017,19.3
6/19/2017,19.5
6/20/2017,21.4
6/21/2017,23.3
6/22/2017,25.2
6/23/2017,26.5
6/24/2017,27.7
6/25/2017,28.3
6/26/2017,27.9
6/27/2017,28.1
6/28/2017,28.7
6/29/2017,30.5
6/30/2017,33.1
7/1/2017,33
7/2/2017,33.2
7/3/2017,27.8
7/4/2017,24.7
7/5/2017,24
7/6/2017,24.9
7/7/2017,26.6
7/8/2017,28.2
7/9/2017,29.3
7/10/2017,29.6
7/11/2017,29.8
7/12/2017,31.2
7/13/2017,30.7
7/14/2017,30.2
7/15/2017,27.5
7/16/2017,25.9
7/17/2017,20.7
7/18/2017,21.5
7/19/2017,23.2
7/20/2017,24
7/21/2017,25.1
7/22/2017,26.3
7/23/2017,28.4
7/24/2017,30.1
7/25/2017,30.5
7/26/2017,28.2
7/27/2017,25.8
7/28/2017,25.9
7/29/2017,27.4
7/30/2017,28
7/31/2017,26.5
8/1/2017,25.6
8/2/2017,26.2
8/3/2017,28.2
8/4/2017,28.7
8/5/2017,29.6
8/6/2017,30.7
8/7/2017,30.9
8/8/2017,30.3
8/9/2017,28.7
8/10/2017,29
8/11/2017,29.6
8/12/2017,30.6
8/13/2017,27.8
8/14/2017,26.6
8/15/2017,26.5
8/16/2017,26.5
8/17/2017,27.1
8/18/2017,27
8/19/2017,27.4
8/20/2017,27.1
8/21/2017,26
8/22/2017,24.3
8/23/2017,24
8/24/2017,24.3
8/25/2017,23.3
8/26/2017,23.9
8/27/2017,24.1
8/28/2017,25.6
8/29/2017,26.7
8/30/2017,22.2
8/31/2017,22.7
9/1/2017,24.8
9/2/2017,26.8
9/3/2017,28.6
9/4/2017,25.3
9/5/2017,24.9
9/6/2017,23.1
9/7/2017,23.8
9/8/2017,24.9
9/9/2017,25.9
9/10/2017,25.5
9/11/2017,26
9/12/2017,25.1
9/13/2017,25
9/14/2017,25.4
9/15/2017,25.5
9/16/2017,26.6
9/17/2017,27.6
9/18/2017,28.4
9/19/2017,27.8
9/20/2017,25.7
9/21/2017,21
9/22/2017,20
9/23/2017,19.8
9/24/2017,21
9/25/2017,21.5
9/26/2017,20.6
9/27/2017,20.1
9/28/2017,18.2
9/29/2017,16.6
9/30/2017,16.2
10/1/2017,16.3
10/2/2017,16.3
10/3/2017,16.6
10/4/2017,18.1
10/5/2017,20
10/6/2017,21.2
10/7/2017,20
10/8/2017,16.3
10/9/2017,16.6
10/10/2017,17.9
10/11/2017,18.4
10/12/2017,18.6
10/13/2017,18.5
10/14/2017,18.4
10/15/2017,16.9
10/16/2017,18.3
10/17/2017,17.8
10/18/2017,17.6
10/19/2017,19
10/20/2017,19.3
10/21/2017,19.8
10/22/2017,20.1
10/23/2017,18.6
10/24/2017,15.7
10/25/2017,13.8
10/26/2017,14.2
10/27/2017,15.1
10/28/2017,14.5
10/29/2017,14.6
10/30/2017,15.2
10/31/2017,13.7
11/1/2017,12.4
11/2/2017,12.8
11/3/2017,14.1
11/4/2017,12.9
11/5/2017,12.7
11/6/2017,13
11/7/2017,13.4
11/8/2017,13.6
11/9/2017,13.7
11/10/2017,13.5
11/11/2017,15.3
11/12/2017,15.1
11/13/2017,14.2
11/14/2017,13.4
11/15/2017,14.7
11/16/2017,14.4
11/17/2017,14.1
11/18/2017,12.3
11/19/2017,12.9
11/20/2017,11.2
11/21/2017,9.9
11/22/2017,11.1
11/23/2017,11.4
11/24/2017,12.2
11/25/2017,13.2
11/26/2017,11.8
11/27/2017,11.7
11/28/2017,8.6
11/29/2017,9.7
11/30/2017,13
12/1/2017,13.6
12/2/2017,14
12/3/2017,14.1
12/4/2017,11.1
12/5/2017,7.8
12/6/2017,7.1
12/7/2017,9.7
12/8/2017,8.8
12/9/2017,8.1
12/10/2017,10.3
12/11/2017,8.3
12/12/2017,10.6
12/13/2017,10.9
12/14/2017,10.5
12/15/2017,10.6
12/16/2017,12.3
12/17/2017,12
12/18/2017,9.3
12/19/2017,6
12/20/2017,6.3
12/21/2017,5.5
12/22/2017,4.2
12/23/2017,5
12/24/2017,6.5
12/25/2017,8.9
12/26/2017,8.5
12/27/2017,8.5
12/28/2017,9.8
12/29/2017,9.6
12/30/2017,7.4
12/31/2017,6.8
1/1/2018,8.4
1/2/2018,9.7
1/3/2018,8
1/4/2018,6.9
1/5/2018,7.8
1/6/2018,10.4
1/7/2018,10.1
1/8/2018,10.2
1/9/2018,9.7
1/10/2018,10.2
1/11/2018,10.3
1/12/2018,9.6
1/13/2018,9.2
1/14/2018,6.3
1/15/2018,7.8
1/16/2018,10
1/17/2018,10.7
1/18/2018,8.7
1/19/2018,7.6
1/20/2018,8.9
1/21/2018,10.7
1/22/2018,8.4
1/23/2018,5.7
1/24/2018,4.5
1/25/2018,3.8
1/26/2018,4.3
1/27/2018,5.4
1/28/2018,6.6
1/29/2018,8.8
1/30/2018,9.1
1/31/2018,9.9
2/1/2018,8.9
2/2/2018,9.9
2/3/2018,11
2/4/2018,11
2/5/2018,9
2/6/2018,9.8
2/7/2018,9.6
2/8/2018,10.5
2/9/2018,10.5
2/10/2018,9.6
2/11/2018,9.6
2/12/2018,8.3
2/13/2018,8.4
2/14/2018,9.3
2/15/2018,7.3
2/16/2018,7.4
2/17/2018,8.8
2/18/2018,9.6
2/19/2018,9.4
2/20/2018,8.4
2/21/2018,9.5
2/22/2018,10.5
2/23/2018,10.1
2/24/2018,10.2
2/25/2018,9.3
2/26/2018,9.5
2/27/2018,9.6
2/28/2018,10
3/1/2018,8.4
3/2/2018,11.2
3/3/2018,12.8
3/4/2018,13.1
3/5/2018,13.2
3/6/2018,13.9
3/7/2018,13.5
3/8/2018,11.3
3/9/2018,10.7
3/10/2018,12.1
3/11/2018,12.7
3/12/2018,14
3/13/2018,13
3/14/2018,12.1
3/15/2018,11.9
3/16/2018,13.1
3/17/2018,14.5
3/18/2018,14.2
3/19/2018,13
3/20/2018,12.3
3/21/2018,12.8
3/22/2018,13.2
3/23/2018,11.4
3/24/2018,9.7
3/25/2018,10.4
3/26/2018,13.5
3/27/2018,13.1
3/28/2018,11.1
3/29/2018,11.3
3/30/2018,13.6
3/31/2018,14.1
4/1/2018,13.8
4/2/2018,13.3
4/3/2018,14.2
4/4/2018,15.3
4/5/2018,16.2
4/6/2018,13.4
4/7/2018,13.2
4/8/2018,15
4/9/2018,15
4/10/2018,15.5
4/11/2018,15.7
4/12/2018,16.7
4/13/2018,17.8
4/14/2018,19.4
4/15/2018,18.7
4/16/2018,16.9
4/17/2018,16.5
4/18/2018,17.6
4/19/2018,16.9
4/20/2018,17.5
4/21/2018,15
4/22/2018,16.6
4/23/2018,17.6
4/24/2018,20
4/25/2018,20.7
4/26/2018,20.8
4/27/2018,21.2
4/28/2018,21.2
4/29/2018,20.1
4/30/2018,19.4
5/1/2018,21.1
5/2/2018,21
5/3/2018,19.5
5/4/2018,20
5/5/2018,18.9
5/6/2018,17.2
5/7/2018,17.5
5/8/2018,18.3
5/9/2018,18.7
5/10/2018,17.8
5/11/2018,17.6
5/12/2018,18.2
5/13/2018,19.2
5/14/2018,20.2
5/15/2018,21.8
5/16/2018,22.8
5/17/2018,21.9
5/18/2018,21.7
5/19/2018,23
5/20/2018,22.3
5/21/2018,21.3
5/22/2018,21.5
5/23/2018,21.1
5/24/2018,20.3
5/25/2018,21.3
5/26/2018,22.2
5/27/2018,21.8
5/28/2018,21.9
5/29/2018,21.6
5/30/2018,22.2
5/31/2018,22.6
6/1/2018,23.8
6/2/2018,24.6
6/3/2018,24.7
6/4/2018,25.7
6/5/2018,26.9
6/6/2018,26.9
6/7/2018,25.9
6/8/2018,26
6/9/2018,25.6
6/10/2018,24.4
6/11/2018,25
6/12/2018,26.1
6/13/2018,27.6
6/14/2018,26.6
6/15/2018,23.9
6/16/2018,21.6
6/17/2018,21.1
6/18/2018,21.6
6/19/2018,22
6/20/2018,22.9
6/21/2018,23.8
6/22/2018,24.6
6/23/2018,23.8
6/24/2018,21.6
6/25/2018,20.6
6/26/2018,19.2
6/27/2018,19.4
6/28/2018,20.2
6/29/2018,21.6
6/30/2018,22.5
7/1/2018,24.7
7/2/2018,26.6
7/3/2018,28
7/4/2018,28.3
7/5/2018,28.2
7/6/2018,27.6
7/7/2018,26.6
7/8/2018,25.2
7/9/2018,23.8
7/10/2018,23.9
7/11/2018,25.6
7/12/2018,26.5
7/13/2018,27.7
7/14/2018,27.5
7/15/2018,26.6
7/16/2018,27.9
7/17/2018,29.7
7/18/2018,26.4
7/19/2018,27.1
7/20/2018,26.7
7/21/2018,28.3
7/22/2018,30.8
7/23/2018,29.9
7/24/2018,25.4
7/25/2018,26.2
7/26/2018,25
7/27/2018,24.7
7/28/2018,25.7
7/29/2018,24.4
7/30/2018,25.1
7/31/2018,26
8/1/2018,26.6
8/2/2018,27
8/3/2018,25.8
8/4/2018,25.3
8/5/2018,25.3
8/6/2018,25.7
8/7/2018,26.4
8/8/2018,26.8
8/9/2018,26.2
8/10/2018,25.1
8/11/2018,24.5
8/12/2018,24.4
8/13/2018,24.7
8/14/2018,26.3
8/15/2018,26.8
8/16/2018,25.6
8/17/2018,26
8/18/2018,26.5
8/19/2018,26.7
8/20/2018,25.9
8/21/2018,25
8/22/2018,24.6
8/23/2018,25
8/24/2018,25.3
8/25/2018,25.7
8/26/2018,26.8
8/27/2018,25.5
8/28/2018,22
8/29/2018,24.9
8/30/2018,24.5
8/31/2018,24.8
9/1/2018,24.9
9/2/2018,25.3
9/3/2018,26.2
9/4/2018,25.9
9/5/2018,24.7
9/6/2018,24.2
9/7/2018,25.4
9/8/2018,25
9/9/2018,24.8
9/10/2018,25.1
9/11/2018,24.5
9/12/2018,22.4
9/13/2018,21.3
9/14/2018,22.6
9/15/2018,23.8
9/16/2018,24.3
9/17/2018,22.7
9/18/2018,21.8
9/19/2018,21.2
9/20/2018,20.9
9/21/2018,20.9
9/22/2018,22.8
9/23/2018,24.4
9/24/2018,25.2
9/25/2018,19.6
9/26/2018,16.2
9/27/2018,14.6
9/28/2018,15.7
9/29/2018,15.9
9/30/2018,17.1
10/1/2018,17.7
10/2/2018,19
10/3/2018,19.9
10/4/2018,19.6
10/5/2018,18.4
10/6/2018,16.7
10/7/2018,17.1
10/8/2018,17.9
10/9/2018,17.2
10/10/2018,16.5
10/11/2018,16.6
10/12/2018,16.4
10/13/2018,16.6
10/14/2018,16.1
10/15/2018,16.4
10/16/2018,16.4
10/17/2018,16.2
10/18/2018,16.4
10/19/2018,16.4
10/20/2018,17.9
10/21/2018,17.3
10/22/2018,15.9
10/23/2018,15.2
10/24/2018,16.9
10/25/2018,14.1
10/26/2018,15.6
10/27/2018,16.6
10/28/2018,17.1
10/29/2018,16.7
10/30/2018,17.3
10/31/2018,19.5
11/1/2018,19.5
11/2/2018,17.6
11/3/2018,14.9
11/4/2018,14.1
11/5/2018,14.3
11/6/2018,13.6
11/7/2018,14.9
11/8/2018,14.2
11/9/2018,13.1
11/10/2018,12.2
11/11/2018,12.2
11/12/2018,12.4
11/13/2018,12.2
11/14/2018,12
11/15/2018,11.5
11/16/2018,9.8
11/17/2018,9.4
11/18/2018,10.7
11/19/2018,14.6
11/20/2018,14.6
11/21/2018,15
11/22/2018,12.8
11/23/2018,11.7
11/24/2018,11.2
11/25/2018,12.8
11/26/2018,14.3
11/27/2018,13.8
11/28/2018,13
11/29/2018,8
11/30/2018,6.8
12/1/2018,8
12/2/2018,8.8
12/3/2018,9.2
12/4/2018,9.5
12/5/2018,9.5
12/6/2018,8
12/7/2018,7.6
12/8/2018,10.5
12/9/2018,11
12/10/2018,10.7
12/11/2018,7.6
12/12/2018,6.3
12/13/2018,8.6
12/14/2018,10.8
12/15/2018,12.2
12/16/2018,10.9
12/17/2018,8.9
12/18/2018,8.7
12/19/2018,7
12/20/2018,7.7
12/21/2018,8.9
12/22/2018,9.5
12/23/2018,9.7
12/24/2018,9.7
12/25/2018,7.6
12/26/2018,4.5
12/27/2018,4.8
12/28/2018,5.9
12/29/2018,7.9
12/30/2018,8.1
12/31/2018,6.7
1/1/2019,4.9
1/2/2019,6.5
1/3/2019,6.4
1/4/2019,4.6
1/5/2019,1.8
1/6/2019,3.8
1/7/2019,2.5
1/8/2019,1.8
1/9/2019,4.6
1/10/2019,8.8
1/11/2019,9.1
1/12/2019,4.9
1/13/2019,6.2
1/14/2019,6.6
1/15/2019,5.5
1/16/2019,5.1
1/17/2019,6.1
1/18/2019,6.8
1/19/2019,7.3
1/20/2019,8.4
1/21/2019,7.8
1/22/2019,9.4
1/23/2019,9.7
1/24/2019,8.9
1/25/2019,9.1
1/26/2019,8.3
1/27/2019,7.9
1/28/2019,8.7
1/29/2019,9.9
1/30/2019,9.3
1/31/2019,8.1
2/1/2019,9.2
2/2/2019,9.7
2/3/2019,11.5
2/4/2019,11
2/5/2019,11.1
2/6/2019,8.4
2/7/2019,7
2/8/2019,7
2/9/2019,7.8
2/10/2019,8.6
2/11/2019,9.1
2/12/2019,10.1
2/13/2019,4.3
2/14/2019,5.2
2/15/2019,5
2/16/2019,5.1
2/17/2019,6.8
2/18/2019,9.4
2/19/2019,10.2
2/20/2019,9.1
2/21/2019,9.7
2/22/2019,10.4
2/23/2019,5.2
2/24/2019,1.9
2/25/2019,3
2/26/2019,7.2
2/27/2019,6
2/28/2019,6.4
3/1/2019,8.8
3/2/2019,9.3
3/3/2019,9.8
3/4/2019,9.9
3/5/2019,10.5
3/6/2019,11.9
3/7/2019,12.1
3/8/2019,12.2
3/9/2019,11.5
3/10/2019,12.7
3/11/2019,12.9
3/12/2019,11.1
3/13/2019,6.7
3/14/2019,9
3/15/2019,8.2
3/16/2019,9.8
3/17/2019,12.7
3/18/2019,12.7
3/19/2019,11.9
3/20/2019,12.6
3/21/2019,11.1
3/22/2019,10.3
3/23/2019,10.7
3/24/2019,10.6
3/25/2019,12
3/26/2019,12.5
3/27/2019,11.3
3/28/2019,8.8
3/29/2019,8.1
3/30/2019,8.1
3/31/2019,9.9
4/1/2019,11.3
4/2/2019,11.7
4/3/2019,11
4/4/2019,11.7
4/5/2019,11.2
4/6/2019,10.9
4/7/2019,12.5
4/8/2019,11.2
4/9/2019,12.1
4/10/2019,13.6
4/11/2019,13.7
4/12/2019,13.5
4/13/2019,12.7
4/14/2019,12.3
4/15/2019,11
4/16/2019,12
4/17/2019,11.9
4/18/2019,10.8
4/19/2019,10.8
4/20/2019,11.3
4/21/2019,11.9
4/22/2019,12.7
4/23/2019,13.5
4/24/2019,14.4
4/25/2019,16.1
4/26/2019,18.3
4/27/2019,18.7
4/28/2019,17.6
4/29/2019,16.9
4/30/2019,16.3
5/1/2019,14.2
5/2/2019,14.5
5/3/2019,15.7
5/4/2019,13.5
5/5/2019,16.9
5/6/2019,15
5/7/2019,13.9
5/8/2019,13.5
5/9/2019,15.8
5/10/2019,17.5
5/11/2019,17.5
5/12/2019,18.1
5/13/2019,16.4
5/14/2019,17.1
5/15/2019,16.2
5/16/2019,17.2
5/17/2019,17.6
5/18/2019,18.6
5/19/2019,19.3
5/20/2019,19.6
5/21/2019,20.4
5/22/2019,18.4
5/23/2019,20.6
5/24/2019,18.2
5/25/2019,19.4
5/26/2019,21
5/27/2019,20.3
5/28/2019,21.7
5/29/2019,20.8
5/30/2019,22.3
5/31/2019,22.5
6/1/2019,20.1
6/2/2019,20.5
6/3/2019,19.1
6/4/2019,19.4
6/5/2019,20.5
6/6/2019,22.1
6/7/2019,24.8
6/8/2019,26.3
6/9/2019,26.4
6/10/2019,24.1
6/11/2019,23
6/12/2019,24.8
6/13/2019,27
6/14/2019,28.3
6/15/2019,27.2
6/16/2019,26.3
6/17/2019,25.5
6/18/2019,25.3
6/19/2019,25
6/20/2019,25.1
6/21/2019,26.6
6/22/2019,27.6
6/23/2019,28.2
6/24/2019,29.1
6/25/2019,26.2
6/26/2019,25.5
6/27/2019,25.7
6/28/2019,27.5
6/29/2019,25.7
6/30/2019,23.8
7/1/2019,24.1
7/2/2019,25.7
7/3/2019,27.4
7/4/2019,28.8
7/5/2019,28.7
7/6/2019,27.9
7/7/2019,28.9
7/8/2019,30.5
7/9/2019,29.9
7/10/2019,30.9
7/11/2019,24.8
7/12/2019,24.3
7/13/2019,25
7/14/2019,25.8
7/15/2019,23.5
7/16/2019,22.5
7/17/2019,20.9
7/18/2019,23.4
7/19/2019,25
7/20/2019,24.3
7/21/2019,25.1
7/22/2019,25.7
7/23/2019,26.6
7/24/2019,26.4
7/25/2019,25.3
7/26/2019,26
7/27/2019,27.8
7/28/2019,29
7/29/2019,28.2
7/30/2019,27.8
7/31/2019,27.7
8/1/2019,29.2
8/2/2019,29.9
8/3/2019,31.1
8/4/2019,28.1
8/5/2019,26.3
8/6/2019,26
8/7/2019,26.4
8/8/2019,27.7
8/9/2019,28.8
8/10/2019,28.5
8/11/2019,28.3
8/12/2019,26.8
8/13/2019,26.9
8/14/2019,28.1
8/15/2019,28.2
8/16/2019,26.9
8/17/2019,25.7
8/18/2019,25.2
8/19/2019,25.4
8/20/2019,25
8/21/2019,25.4
8/22/2019,26.9
8/23/2019,27.5
8/24/2019,27.4
8/25/2019,27.3
8/26/2019,27.3
8/27/2019,26.9
8/28/2019,26.3
8/29/2019,25.8
8/30/2019,24.9
8/31/2019,24.7
9/1/2019,24.6
9/2/2019,25.5
9/3/2019,26
9/4/2019,24.9
9/5/2019,24.1
9/6/2019,24.5
9/7/2019,24.5
9/8/2019,25.2
9/9/2019,25.3
9/10/2019,25.2
9/11/2019,24.1
9/12/2019,23.8
9/13/2019,22.6
9/14/2019,23
9/15/2019,22.8
9/16/2019,23.2
9/17/2019,24.5
9/18/2019,25.4
9/19/2019,24.8
9/20/2019,21.3
9/21/2019,18.9
9/22/2019,19
9/23/2019,21.5
9/24/2019,21.8
9/25/2019,21.1
9/26/2019,22.7
9/27/2019,22.4
9/28/2019,22.2
9/29/2019,23.3
9/30/2019,24.5
10/1/2019,23
10/2/2019,23.1
10/3/2019,21.8
10/4/2019,21.1
10/5/2019,19.6
10/6/2019,19.7
10/7/2019,17.9
10/8/2019,17.3
10/9/2019,18.2
10/10/2019,19.8
10/11/2019,21.6
10/12/2019,19.7
10/13/2019,19.2
10/14/2019,19.6
10/15/2019,20.4
10/16/2019,20.4
10/17/2019,20.4
10/18/2019,19.7
10/19/2019,19.7
10/20/2019,19.9
10/21/2019,18.8
10/22/2019,18
10/23/2019,18
10/24/2019,17.5
10/25/2019,16.8
10/26/2019,16.7
10/27/2019,17.8
10/28/2019,18.4
10/29/2019,18.1
10/30/2019,19.1
10/31/2019,17.7
11/1/2019,15.7
11/2/2019,15.3
11/3/2019,15.8
11/4/2019,17.1
11/5/2019,16.8
11/6/2019,17.3
11/7/2019,18.5
11/8/2019,17.3
11/9/2019,15.3
11/10/2019,16.4
11/11/2019,14.4
11/12/2019,18.1
11/13/2019,15.5
11/14/2019,15.6
11/15/2019,15.1
11/16/2019,15.2
11/17/2019,15.3
11/18/2019,16.5
11/19/2019,14.8
11/20/2019,16.5
11/21/2019,16.1
11/22/2019,14.6
11/23/2019,14.1
11/24/2019,14
11/25/2019,14.9
11/26/2019,12.3
11/27/2019,12.8
11/28/2019,14.2
11/29/2019,15.4
11/30/2019,14
12/1/2019,11.1
12/2/2019,10.1
12/3/2019,12.5
12/4/2019,10
12/5/2019,9.4
12/6/2019,10
12/7/2019,12.2
12/8/2019,12
12/9/2019,12
12/10/2019,12.1
12/11/2019,10.8
12/12/2019,10.2
12/13/2019,9.9
12/14/2019,10.9
12/15/2019,12.6
12/16/2019,11.7
12/17/2019,11.5
12/18/2019,11.6
12/19/2019,12
12/20/2019,13.4
12/21/2019,12.6
12/22/2019,13.1
12/23/2019,11.6
12/24/2019,9.4
12/25/2019,8.7
12/26/2019,8.5
12/27/2019,8.6
12/28/2019,5.6
12/29/2019,4
12/30/2019,3.4
12/31/2019,5.4
1/1/2020,6.4
1/2/2020,4.5
1/3/2020,6.3
1/4/2020,8.4
1/5/2020,5.5
1/6/2020,3.4
1/7/2020,4.5
1/8/2020,4.2
1/9/2020,5.1
1/10/2020,7
1/11/2020,8
1/12/2020,6.5
1/13/2020,7.2
1/14/2020,7.4
1/15/2020,7.5
1/16/2020,8.4
1/17/2020,7.1
1/18/2020,6.3
1/19/2020,6
1/20/2020,5.7
1/21/2020,5.2
1/22/2020,6.1
1/23/2020,6.8
1/24/2020,6.8
1/25/2020,8.1
1/26/2020,8.3
1/27/2020,9.6
1/28/2020,8.9
