time,temperature_2m_mean (°C)
11/25/2018,14.3
11/26/2018,17.2
11/27/2018,16.6
11/28/2018,15.5
11/29/2018,9.9
11/30/2018,8.7
12/1/2018,9.6
12/2/2018,11
12/3/2018,11.1
12/4/2018,10.9
12/5/2018,12
12/6/2018,10.2
12/7/2018,9.2
12/8/2018,11.4
12/9/2018,13.2
12/10/2018,13.3
12/11/2018,10
12/12/2018,8.8
12/13/2018,9.4
12/14/2018,12.2
12/15/2018,15
12/16/2018,13.5
12/17/2018,12.2
12/18/2018,10.5
12/19/2018,8.8
12/20/2018,9.1
12/21/2018,11.1
12/22/2018,12
12/23/2018,13.2
12/24/2018,12.3
12/25/2018,9.1
12/26/2018,6.5
12/27/2018,7.2
12/28/2018,7.9
12/29/2018,10.2
12/30/2018,10.4
12/31/2018,8.8
1/1/2019,7.2
1/2/2019,8.4
1/3/2019,7.3
1/4/2019,5.9
1/5/2019,4.4
1/6/2019,5.3
1/7/2019,5
1/8/2019,3.2
1/9/2019,7.1
1/10/2019,12.4
1/11/2019,11.5
1/12/2019,6.2
1/13/2019,7.4
1/14/2019,9
1/15/2019,7.6
1/16/2019,7.5
1/17/2019,9.7
1/18/2019,10.2
1/19/2019,9.7
1/20/2019,10.4
1/21/2019,10.1
1/22/2019,11.2
1/23/2019,12.3
1/24/2019,11.7
1/25/2019,11.6
1/26/2019,10.5
1/27/2019,10.1
1/28/2019,11
1/29/2019,13
1/30/2019,11.7
1/31/2019,10.5
2/1/2019,12.2
2/2/2019,12.4
2/3/2019,13.1
2/4/2019,13.9
2/5/2019,14.3
2/6/2019,11.2
2/7/2019,9.1
2/8/2019,9.1
2/9/2019,9.7
2/10/2019,10.8
2/11/2019,11.8
2/12/2019,12.3
2/13/2019,6.4
2/14/2019,7.6
2/15/2019,7.1
2/16/2019,7.3
2/17/2019,9
2/18/2019,11.3
2/19/2019,13
2/20/2019,11.6
2/21/2019,12.6
2/22/2019,12.3
2/23/2019,7.4
2/24/2019,4.1
2/25/2019,5.1
2/26/2019,8.8
2/27/2019,9.4
2/28/2019,9.4
3/1/2019,12
3/2/2019,12.8
3/3/2019,11.9
3/4/2019,11.2
3/5/2019,12.9
3/6/2019,14.7
3/7/2019,15.1
3/8/2019,14.9
3/9/2019,14.7
3/10/2019,15.4
3/11/2019,15
3/12/2019,13.3
3/13/2019,8.8
3/14/2019,10.7
3/15/2019,10.4
3/16/2019,13
3/17/2019,15.4
3/18/2019,14.8
3/19/2019,14.7
3/20/2019,14.2
3/21/2019,12.7
3/22/2019,12.1
3/23/2019,12.8
3/24/2019,13
3/25/2019,13.9
3/26/2019,15.3
3/27/2019,13.7
3/28/2019,11.2
3/29/2019,10.4
3/30/2019,10.3
3/31/2019,12.3
4/1/2019,13.9
4/2/2019,14.2
4/3/2019,12.7
4/4/2019,13.1
4/5/2019,13.2
4/6/2019,12.8
4/7/2019,14.6
4/8/2019,13.2
4/9/2019,13.8
4/10/2019,15
4/11/2019,15.7
4/12/2019,14.8
4/13/2019,14.5
4/14/2019,14.3
4/15/2019,13.1
4/16/2019,13.8
4/17/2019,14.5
4/18/2019,13.4
4/19/2019,13.4
4/20/2019,13.9
4/21/2019,13.9
4/22/2019,14.8
4/23/2019,14.8
4/24/2019,15.4
4/25/2019,17
4/26/2019,19.1
4/27/2019,20
4/28/2019,20
4/29/2019,18.7
4/30/2019,17.6
5/1/2019,15.9
5/2/2019,16.3
5/3/2019,17.8
5/4/2019,15.6
5/5/2019,18
5/6/2019,17.1
5/7/2019,15.6
5/8/2019,16
5/9/2019,17.3
5/10/2019,18.7
5/11/2019,20.1
5/12/2019,19.5
5/13/2019,18.3
5/14/2019,18.9
5/15/2019,18.5
5/16/2019,19
5/17/2019,19.4
5/18/2019,20.7
5/19/2019,20
5/20/2019,21
5/21/2019,21.8
5/22/2019,20.3
5/23/2019,21.4
5/24/2019,19.7
5/25/2019,21.1
5/26/2019,22.4
5/27/2019,21.7
5/28/2019,22.7
5/29/2019,21.7
5/30/2019,23.5
5/31/2019,23.4
6/1/2019,21.9
6/2/2019,21.8
6/3/2019,20.4
6/4/2019,20.9
6/5/2019,22.2
6/6/2019,23.3
6/7/2019,25.9
6/8/2019,27.4
6/9/2019,27.9
6/10/2019,25.7
6/11/2019,24.7
6/12/2019,25.7
6/13/2019,27.7
6/14/2019,29.2
6/15/2019,28.9
6/16/2019,28.1
6/17/2019,27.5
6/18/2019,27.2
6/19/2019,26.8
6/20/2019,26.5
6/21/2019,28
6/22/2019,29.2
6/23/2019,29.8
6/24/2019,30.2
6/25/2019,27.9
6/26/2019,27.2
6/27/2019,27.4
6/28/2019,29.5
6/29/2019,27.6
6/30/2019,25.9
7/1/2019,26.3
7/2/2019,27.6
7/3/2019,28.8
7/4/2019,29.7
7/5/2019,29.9
7/6/2019,29.2
7/7/2019,29.8
7/8/2019,30.9
7/9/2019,30.9
7/10/2019,31.9
7/11/2019,26.2
7/12/2019,25.7
7/13/2019,26.4
7/14/2019,26.4
7/15/2019,25.1
7/16/2019,24.8
7/17/2019,22.6
7/18/2019,25.9
7/19/2019,26.4
7/20/2019,26.3
7/21/2019,27.5
7/22/2019,28.1
7/23/2019,28.8
7/24/2019,28.1
7/25/2019,27.3
7/26/2019,28.6
7/27/2019,29.2
7/28/2019,29.7
7/29/2019,28.9
7/30/2019,28.5
7/31/2019,29.1
8/1/2019,30.5
8/2/2019,31.4
8/3/2019,31.8
8/4/2019,29.7
8/5/2019,28.2
8/6/2019,27.8
8/7/2019,28.8
8/8/2019,29.2
8/9/2019,30.4
8/10/2019,30.5
8/11/2019,29.7
8/12/2019,28.1
8/13/2019,28.3
8/14/2019,29.6
8/15/2019,29.9
8/16/2019,29.2
8/17/2019,27.7
8/18/2019,27.1
8/19/2019,27.3
8/20/2019,27.2
8/21/2019,27.7
8/22/2019,29.1
8/23/2019,29.3
8/24/2019,28.8
8/25/2019,28.6
8/26/2019,28.5
8/27/2019,28.2
8/28/2019,28.1
8/29/2019,27.6
8/30/2019,27.4
8/31/2019,26.9
9/1/2019,27
9/2/2019,27.5
9/3/2019,27.5
9/4/2019,27
9/5/2019,26
9/6/2019,26.2
9/7/2019,26.2
9/8/2019,26.9
9/9/2019,26.7
9/10/2019,26.8
9/11/2019,25.9
9/12/2019,26.2
9/13/2019,24.7
9/14/2019,25.4
9/15/2019,25.1
9/16/2019,25.7
9/17/2019,26.9
9/18/2019,26.4
9/19/2019,26.5
9/20/2019,22.3
9/21/2019,20.8
9/22/2019,21
9/23/2019,23.2
9/24/2019,23.7
9/25/2019,23.6
9/26/2019,24.3
9/27/2019,24.8
9/28/2019,24.5
9/29/2019,25.3
9/30/2019,25.6
10/1/2019,26
10/2/2019,24.7
10/3/2019,23.9
10/4/2019,22.4
10/5/2019,21.5
10/6/2019,21.9
10/7/2019,19.6
10/8/2019,18.5
10/9/2019,19.7
10/10/2019,21.1
10/11/2019,23.1
10/12/2019,21.7
10/13/2019,21.2
10/14/2019,20.6
10/15/2019,20.8
10/16/2019,21.8
10/17/2019,21.8
10/18/2019,21.8
10/19/2019,21.5
10/20/2019,21.5
10/21/2019,20.9
10/22/2019,20.7
10/23/2019,20
10/24/2019,20.4
10/25/2019,19.4
10/26/2019,19.2
10/27/2019,19.8
10/28/2019,19.5
10/29/2019,19.7
10/30/2019,20.2
10/31/2019,19
11/1/2019,17.5
11/2/2019,17.3
11/3/2019,17.7
11/4/2019,20.1
11/5/2019,19.1
11/6/2019,18.9
11/7/2019,20.2
11/8/2019,20.3
11/9/2019,18
11/10/2019,19.2
11/11/2019,17.6
11/12/2019,20
11/13/2019,17.8
11/14/2019,17.2
11/15/2019,17.8
11/16/2019,17.2
11/17/2019,17.2
11/18/2019,18.2
11/19/2019,17.3
11/20/2019,19
11/21/2019,18
11/22/2019,16.9
11/23/2019,15.8
11/24/2019,16.3
11/25/2019,16.5
11/26/2019,15.1
11/27/2019,15.5
11/28/2019,16.3
11/29/2019,17.7
11/30/2019,16.5
12/1/2019,13.4
12/2/2019,12
12/3/2019,14.5
12/4/2019,12.6
12/5/2019,11.3
12/6/2019,11.4
12/7/2019,13.6
12/8/2019,14.5
12/9/2019,13.8
12/10/2019,13.5
12/11/2019,13.8
12/12/2019,12.4
12/13/2019,12.6
12/14/2019,13.7
12/15/2019,15.7
12/16/2019,14.7
12/17/2019,13.9
12/18/2019,13.4
12/19/2019,13.9
12/20/2019,15.6
12/21/2019,14.8
12/22/2019,15.9
12/23/2019,14.1
12/24/2019,13
12/25/2019,12.4
12/26/2019,12
12/27/2019,10.6
12/28/2019,8.3
12/29/2019,6
12/30/2019,4.9
12/31/2019,7.4
1/1/2020,8.4
1/2/2020,7.1
1/3/2020,8.7
1/4/2020,10.1
1/5/2020,9.2
1/6/2020,5.5
1/7/2020,6.7
1/8/2020,7.2
1/9/2020,7.5
1/10/2020,9.4
1/11/2020,10.7
1/12/2020,9.8
1/13/2020,10.3
1/14/2020,10.4
1/15/2020,9.9
1/16/2020,10.2
1/17/2020,9.3
1/18/2020,8.5
1/19/2020,8.5
1/20/2020,8.4
1/21/2020,7.4
1/22/2020,8.4
1/23/2020,9.9
1/24/2020,8.5
1/25/2020,10.6
1/26/2020,10.6
1/27/2020,11.5
1/28/2020,12
1/29/2020,13.1
1/30/2020,12.7
1/31/2020,11.5
2/1/2020,13.2
2/2/2020,12.3
2/3/2020,13.2
2/4/2020,14
2/5/2020,11.4
2/6/2020,6.8
2/7/2020,7.1
2/8/2020,7.2
2/9/2020,8.2
2/10/2020,10.2
2/11/2020,13.1
2/12/2020,14.3
2/13/2020,13
2/14/2020,12
2/15/2020,11.5
2/16/2020,10.6
2/17/2020,10.6
2/18/2020,10.8
2/19/2020,12.1
2/20/2020,12
2/21/2020,9.3
2/22/2020,8.4
2/23/2020,9.7
2/24/2020,12.6
2/25/2020,13.3
2/26/2020,13.4
2/27/2020,13.4
2/28/2020,11.8
2/29/2020,11.1
3/1/2020,11.3
3/2/2020,14.1
3/3/2020,14.7
3/4/2020,14.3
3/5/2020,12.7
3/6/2020,13.1
3/7/2020,13.8
3/8/2020,14.7
3/9/2020,11.5
3/10/2020,12.4
3/11/2020,13
3/12/2020,13.7
3/13/2020,16.8
3/14/2020,17.1
3/15/2020,13.7
3/16/2020,9.1
3/17/2020,10.2
3/18/2020,12.5
3/19/2020,11.6
3/20/2020,13.6
3/21/2020,14.9
3/22/2020,14.3
3/23/2020,12.9
3/24/2020,12.6
3/25/2020,11.9
3/26/2020,11.5
3/27/2020,11
3/28/2020,11.8
3/29/2020,13
3/30/2020,13.5
3/31/2020,14.3
4/1/2020,12.6
4/2/2020,11.6
4/3/2020,10.4
4/4/2020,10
4/5/2020,10.7
4/6/2020,9.6
4/7/2020,10.1
4/8/2020,11.8
4/9/2020,13.2
4/10/2020,16.3
4/11/2020,17.5
4/12/2020,17.6
4/13/2020,16.3
4/14/2020,16.6
4/15/2020,13.6
4/16/2020,12.6
4/17/2020,15.6
4/18/2020,17.8
4/19/2020,18.5
4/20/2020,19.1
4/21/2020,15.3
4/22/2020,12
4/23/2020,12.3
4/24/2020,14.3
4/25/2020,16.3
4/26/2020,16.9
4/27/2020,18.3
4/28/2020,18.9
4/29/2020,19.3
4/30/2020,18.6
5/1/2020,19
5/2/2020,19.1
5/3/2020,19
5/4/2020,17.2
5/5/2020,18.7
5/6/2020,20.1
5/7/2020,16.2
5/8/2020,18.2
5/9/2020,20.5
5/10/2020,20.4
5/11/2020,21.7
5/12/2020,23
5/13/2020,23.9
5/14/2020,24.6
5/15/2020,27.5
5/16/2020,28.8
5/17/2020,28.4
5/18/2020,28.3
5/19/2020,26.5
5/20/2020,25.2
5/21/2020,21.9
5/22/2020,19.3
5/23/2020,21.1
5/24/2020,21.6
5/25/2020,21.7
5/26/2020,17.8
5/27/2020,16.1
5/28/2020,17.9
5/29/2020,19.1
5/30/2020,19.4
5/31/2020,19.6
6/1/2020,19.3
6/2/2020,19.5
6/3/2020,20.4
6/4/2020,21.3
6/5/2020,21.6
6/6/2020,22.1
6/7/2020,22.6
6/8/2020,24.5
6/9/2020,25.1
6/10/2020,24.5
6/11/2020,22.9
6/12/2020,22.5
6/13/2020,23.5
6/14/2020,25.1
6/15/2020,25.5
6/16/2020,24.1
6/17/2020,23.6
6/18/2020,24.2
6/19/2020,25.2
6/20/2020,26.9
6/21/2020,25.8
6/22/2020,23.3
6/23/2020,24.1
6/24/2020,24.8
6/25/2020,26.1
6/26/2020,26.6
6/27/2020,26.6
6/28/2020,27.4
6/29/2020,27.7
6/30/2020,29.7
7/1/2020,31
7/2/2020,30.7
7/3/2020,30.2
7/4/2020,30.6
7/5/2020,28.6
7/6/2020,25.8
7/7/2020,26.7
7/8/2020,27
7/9/2020,25.9
7/10/2020,25.9
7/11/2020,26.5
7/12/2020,27.9
7/13/2020,27.5
7/14/2020,25.7
7/15/2020,26
7/16/2020,26.7
7/17/2020,27.5
7/18/2020,27.8
7/19/2020,27.9
7/20/2020,28.5
7/21/2020,28.4
7/22/2020,28
7/23/2020,28.4
7/24/2020,29
7/25/2020,29.7
7/26/2020,29.2
7/27/2020,29.3
7/28/2020,29.9
7/29/2020,30.3
7/30/2020,31.1
7/31/2020,31.5
8/1/2020,32.1
8/2/2020,29.2
8/3/2020,29.3
8/4/2020,29.5
8/5/2020,29.5
8/6/2020,28.4
8/7/2020,26.9
8/8/2020,26.2
8/9/2020,26.1
8/10/2020,27.5
8/11/2020,28.4
8/12/2020,29.2
8/13/2020,29
8/14/2020,29.1
8/15/2020,29.6
8/16/2020,28.5
8/17/2020,27.4
8/18/2020,28.2
8/19/2020,28.7
8/20/2020,28.5
8/21/2020,28
8/22/2020,29.4
8/23/2020,29.4
8/24/2020,29.4
8/25/2020,29.3
8/26/2020,28.5
8/27/2020,28.8
8/28/2020,28.9
8/29/2020,29.1
8/30/2020,29.2
8/31/2020,30.6
9/1/2020,30.5
9/2/2020,29.4
9/3/2020,29.5
9/4/2020,28.1
9/5/2020,26.5
9/6/2020,27
9/7/2020,27.8
9/8/2020,28.3
9/9/2020,27.4
9/10/2020,26.6
9/11/2020,25.8
9/12/2020,25.7
9/13/2020,26.2
9/14/2020,26.6
9/15/2020,25.7
9/16/2020,25
9/17/2020,25
9/18/2020,24.6
9/19/2020,22.2
9/20/2020,21.5
9/21/2020,21.7
9/22/2020,22.9
9/23/2020,24.2
9/24/2020,24.7
9/25/2020,24.7
9/26/2020,24.3
9/27/2020,22.8
9/28/2020,23.7
9/29/2020,22.5
9/30/2020,21.5
10/1/2020,21.6
10/2/2020,22.4
10/3/2020,23.1
10/4/2020,23.9
10/5/2020,26.1
10/6/2020,26.3
10/7/2020,25.4
10/8/2020,22.7
10/9/2020,21.2
10/10/2020,21.9
10/11/2020,21.7
10/12/2020,22.4
10/13/2020,21.3
10/14/2020,20.4
10/15/2020,20.6
10/16/2020,21.8
10/17/2020,21.8
10/18/2020,20.3
10/19/2020,18.2
10/20/2020,18.1
10/21/2020,17.4
10/22/2020,19.4
10/23/2020,19.4
10/24/2020,20.7
10/25/2020,20.2
10/26/2020,19.2
10/27/2020,19
10/28/2020,17.5
10/29/2020,18.3
10/30/2020,18.5
10/31/2020,17.9
11/1/2020,17.8
11/2/2020,17.4
11/3/2020,17.7
11/4/2020,18.4
11/5/2020,17.1
11/6/2020,16.2
11/7/2020,15.9
11/8/2020,15.9
11/9/2020,16.2
11/10/2020,16
11/11/2020,15.6
11/12/2020,15.7
11/13/2020,15.7
11/14/2020,15.1
11/15/2020,15.1
11/16/2020,15.9
11/17/2020,16
11/18/2020,14.9
11/19/2020,13.1
11/20/2020,12.8
11/21/2020,13
11/22/2020,13.1
11/23/2020,12.9
11/24/2020,12.3
11/25/2020,12.3
11/26/2020,12.8
11/27/2020,13.5
11/28/2020,13.5
11/29/2020,14.2
11/30/2020,13.6
12/1/2020,12
12/2/2020,12.5
12/3/2020,13.2
12/4/2020,14
12/5/2020,13.2
12/6/2020,14.5
12/7/2020,14.8
12/8/2020,13.9
12/9/2020,15.5
12/10/2020,13.9
12/11/2020,12.2
12/12/2020,13.5
12/13/2020,13.3
12/14/2020,12.1
12/15/2020,12.9
12/16/2020,12.6
12/17/2020,12.5
12/18/2020,12.7
12/19/2020,12.4
12/20/2020,12.6
12/21/2020,12.5
12/22/2020,12.3
12/23/2020,13.1
12/24/2020,12.9
12/25/2020,14
12/26/2020,14.9
12/27/2020,15.1
12/28/2020,13.4
12/29/2020,14.5
12/30/2020,15.4
12/31/2020,13.9
1/1/2021,12.4
1/2/2021,12.3
1/3/2021,15
1/4/2021,14.3
1/5/2021,12.2
1/6/2021,12.2
1/7/2021,12.6
1/8/2021,13.9
1/9/2021,16.3
1/10/2021,15.9
1/11/2021,17.4
1/12/2021,15.7
1/13/2021,12
1/14/2021,10.2
1/15/2021,8.3
1/16/2021,5.7
1/17/2021,4.1
1/18/2021,4.8
1/19/2021,5.5
1/20/2021,8.4
1/21/2021,9.9
1/22/2021,11.4
1/23/2021,12
1/24/2021,12.2
1/25/2021,13.7
1/26/2021,13.5
1/27/2021,8.4
1/28/2021,7.6
1/29/2021,10.3
1/30/2021,13.5
1/31/2021,12.5
2/1/2021,14.1
2/2/2021,13.4
2/3/2021,13
2/4/2021,13.6
2/5/2021,14.2
2/6/2021,14.7
2/7/2021,14.3
2/8/2021,15.1
2/9/2021,15
2/10/2021,14.3
2/11/2021,13.6
2/12/2021,12.7
2/13/2021,9.1
2/14/2021,5.5
2/15/2021,2.9
2/16/2021,3.7
2/17/2021,6.1
2/18/2021,9.6
2/19/2021,11.9
2/20/2021,11.4
2/21/2021,9.9
2/22/2021,10
2/23/2021,11.7
2/24/2021,13
2/25/2021,12.3
2/26/2021,13.2
2/27/2021,13.2
2/28/2021,11.8
3/1/2021,11.2
3/2/2021,9.9
3/3/2021,11.3
3/4/2021,13.4
3/5/2021,12.9
3/6/2021,13.9
3/7/2021,11.5
3/8/2021,12.3
3/9/2021,12.7
3/10/2021,13.7
3/11/2021,10.3
3/12/2021,10.8
3/13/2021,12.8
3/14/2021,13.7
3/15/2021,12.1
3/16/2021,11
3/17/2021,10.8
3/18/2021,11
3/19/2021,12.5
3/20/2021,12.5
3/21/2021,13
3/22/2021,13.9
3/23/2021,8.8
3/24/2021,8.9
3/25/2021,7.2
3/26/2021,9.7
3/27/2021,11.8
3/28/2021,13.5
3/29/2021,15
3/30/2021,13.3
3/31/2021,10.6
4/1/2021,11.9
4/2/2021,14.3
4/3/2021,16
4/4/2021,17.3
4/5/2021,14.5
4/6/2021,14.5
4/7/2021,15.9
4/8/2021,12
4/9/2021,9.9
4/10/2021,12
4/11/2021,14
4/12/2021,14.8
4/13/2021,15.9
4/14/2021,15.7
4/15/2021,15.4
4/16/2021,14.8
4/17/2021,14.7
4/18/2021,16.2
4/19/2021,15.6
4/20/2021,14.6
4/21/2021,14.9
4/22/2021,16.6
4/23/2021,18
4/24/2021,14.3
4/25/2021,14.4
4/26/2021,16
4/27/2021,17
4/28/2021,18.6
4/29/2021,19.9
4/30/2021,21.4
5/1/2021,22.7
5/2/2021,23.9
5/3/2021,24.1
5/4/2021,22.7
5/5/2021,21.8
5/6/2021,21.1
5/7/2021,21.7
5/8/2021,22.8
5/9/2021,19.2
5/10/2021,17.8
5/11/2021,19.2
5/12/2021,20.7
5/13/2021,21
5/14/2021,20.5
5/15/2021,20.1
5/16/2021,19.6
5/17/2021,21.8
5/18/2021,22.3
5/19/2021,22.7
5/20/2021,21
5/21/2021,19.9
5/22/2021,21.1
5/23/2021,23
5/24/2021,25.7
5/25/2021,27.2
5/26/2021,26.7
5/27/2021,25.2
5/28/2021,23.8
5/29/2021,23
5/30/2021,22
5/31/2021,22
6/1/2021,20.7
6/2/2021,20.9
6/3/2021,22.3
6/4/2021,23.4
6/5/2021,23.4
6/6/2021,24.5
6/7/2021,25.8
6/8/2021,24.8
6/9/2021,22.7
6/10/2021,23.1
6/11/2021,23.7
6/12/2021,22.7
6/13/2021,23.5
6/14/2021,21.9
6/15/2021,19.8
6/16/2021,23.4
6/17/2021,24.9
6/18/2021,25.3
6/19/2021,26
6/20/2021,26.9
6/21/2021,27.4
6/22/2021,29.1
6/23/2021,30.8
6/24/2021,31.8
6/25/2021,31.1
6/26/2021,31.9
6/27/2021,31
6/28/2021,30.8
6/29/2021,31.5
6/30/2021,31.2
7/1/2021,33.1
7/2/2021,29.8
7/3/2021,28.2
7/4/2021,28.3
7/5/2021,28.8
7/6/2021,29.8
7/7/2021,30.6
7/8/2021,30.4
7/9/2021,29.2
7/10/2021,29
7/11/2021,29
7/12/2021,30
7/13/2021,30.5
7/14/2021,31.1
7/15/2021,31.5
7/16/2021,31.4
7/17/2021,29.8
7/18/2021,29.2
7/19/2021,28.8
7/20/2021,29
7/21/2021,30.1
7/22/2021,28.9
7/23/2021,27.8
7/24/2021,27.5
7/25/2021,27.7
7/26/2021,28.5
7/27/2021,29.8
7/28/2021,31.2
7/29/2021,32.5
7/30/2021,33.6
7/31/2021,33.7
8/1/2021,33.7
8/2/2021,34.4
8/3/2021,35
8/4/2021,34.2
8/5/2021,34.8
8/6/2021,30.4
8/7/2021,30.2
8/8/2021,30.4
8/9/2021,31.8
8/10/2021,32.7
8/11/2021,32.7
8/12/2021,30
8/13/2021,30.5
8/14/2021,27.9
8/15/2021,27.8
8/16/2021,29
8/17/2021,29.2
8/18/2021,30.2
8/19/2021,29.2
8/20/2021,28.9
8/21/2021,28.2
8/22/2021,27.8
8/23/2021,27.7
8/24/2021,27.7
8/25/2021,28.1
8/26/2021,29.8
8/27/2021,29.3
8/28/2021,28.3
8/29/2021,28
8/30/2021,28.2
8/31/2021,28
9/1/2021,27.9
9/2/2021,26.5
9/3/2021,25.5
9/4/2021,25.3
9/5/2021,25.8
9/6/2021,23.7
9/7/2021,22.1
9/8/2021,20.5
9/9/2021,21
9/10/2021,22.8
9/11/2021,24.5
9/12/2021,24.1
9/13/2021,24.5
9/14/2021,25.4
9/15/2021,26
9/16/2021,26.7
9/17/2021,27.1
9/18/2021,28.7
9/19/2021,28.3
9/20/2021,27.7
9/21/2021,27
9/22/2021,24.4
9/23/2021,19.2
9/24/2021,20.3
9/25/2021,24.4
9/26/2021,25.2
9/27/2021,25.6
9/28/2021,24.7
9/29/2021,22.1
9/30/2021,20.7
10/1/2021,19.4
10/2/2021,18.8
10/3/2021,19.1
10/4/2021,19.4
10/5/2021,19.4
10/6/2021,19
10/7/2021,19.2
10/8/2021,18.9
10/9/2021,19.4
10/10/2021,20.2
10/11/2021,20.6
10/12/2021,18.6
10/13/2021,18.5
10/14/2021,17.7
10/15/2021,17.9
10/16/2021,18.1
10/17/2021,17.9
10/18/2021,17.7
10/19/2021,17.2
10/20/2021,16.7
10/21/2021,17.6
10/22/2021,19.2
10/23/2021,19.9
10/24/2021,18.5
10/25/2021,14.8
10/26/2021,14.3
10/27/2021,14.9
10/28/2021,15.1
10/29/2021,15
10/30/2021,15.1
10/31/2021,15.4
11/1/2021,15.3
11/2/2021,17.5
11/3/2021,17.9
11/4/2021,18.3
11/5/2021,18.8
11/6/2021,18.8
11/7/2021,17.5
11/8/2021,16.5
11/9/2021,17.2
11/10/2021,14.1
11/11/2021,12
11/12/2021,12.8
11/13/2021,13
11/14/2021,15.4
11/15/2021,15.5
11/16/2021,14.2
11/17/2021,13.6
11/18/2021,14.2
11/19/2021,14
11/20/2021,13.2
11/21/2021,14.7
11/22/2021,14.6
11/23/2021,15.8
11/24/2021,13.8
11/25/2021,12.2
11/26/2021,13.9
11/27/2021,16.7
11/28/2021,16.6
11/29/2021,17.1
11/30/2021,12.6
12/1/2021,11.7
12/2/2021,13.1
12/3/2021,15.8
12/4/2021,14.4
12/5/2021,13.1
12/6/2021,15.1
12/7/2021,13.1
12/8/2021,12.2
12/9/2021,13.9
12/10/2021,13.9
12/11/2021,14.5
12/12/2021,14
12/13/2021,11.4
12/14/2021,8.5
12/15/2021,9.1
12/16/2021,9.4
12/17/2021,9.3
12/18/2021,6.9
12/19/2021,6.6
12/20/2021,10
12/21/2021,8.5
12/22/2021,8.6
12/23/2021,8.3
12/24/2021,9.7
12/25/2021,11.8
12/26/2021,12.8
12/27/2021,14
12/28/2021,13.4
12/29/2021,13.2
12/30/2021,11.7
12/31/2021,11.9
1/1/2022,12.2
1/2/2022,13.4
1/3/2022,12.5
1/4/2022,12.7
1/5/2022,13.1
1/6/2022,12.4
1/7/2022,12.8
1/8/2022,12.2
1/9/2022,11.5
1/10/2022,10.6
1/11/2022,10.6
1/12/2022,5.8
1/13/2022,5
1/14/2022,6.1
1/15/2022,9.7
1/16/2022,9.2
1/17/2022,10.1
1/18/2022,9.7
1/19/2022,6.6
1/20/2022,8.9
1/21/2022,10.4
1/22/2022,5.3
1/23/2022,4.5
1/24/2022,2.3
1/25/2022,3
1/26/2022,4.4
1/27/2022,6.9
1/28/2022,7.6
1/29/2022,6.5
1/30/2022,8
1/31/2022,9
2/1/2022,12.2
2/2/2022,9.7
2/3/2022,7.3
2/4/2022,8.4
2/5/2022,10.4
2/6/2022,12
2/7/2022,12.4
2/8/2022,8.4
2/9/2022,8.7
2/10/2022,10.6
2/11/2022,10.8
2/12/2022,11.4
2/13/2022,10.2
2/14/2022,9.5
2/15/2022,10.6
2/16/2022,11.6
2/17/2022,11.8
2/18/2022,12.2
2/19/2022,13.2
2/20/2022,13
2/21/2022,14.3
2/22/2022,13.4
2/23/2022,10.9
2/24/2022,10.6
2/25/2022,10.9
2/26/2022,11.8
2/27/2022,12.2
2/28/2022,9.2
3/1/2022,8.4
3/2/2022,6.5
3/3/2022,8.2
3/4/2022,10.6
3/5/2022,10.9
3/6/2022,11.8
3/7/2022,11.1
3/8/2022,9.4
3/9/2022,6
3/10/2022,4.8
3/11/2022,4
3/12/2022,3.9
3/13/2022,5
3/14/2022,7.8
3/15/2022,9
3/16/2022,11.6
3/17/2022,11.9
3/18/2022,7.4
3/19/2022,5.9
3/20/2022,5.6
3/21/2022,6.4
3/22/2022,9.1
3/23/2022,8.4
3/24/2022,12.3
3/25/2022,14.3
3/26/2022,14.2
3/27/2022,13.9
3/28/2022,13.3
3/29/2022,13.8
3/30/2022,14.2
3/31/2022,13.8
4/1/2022,17.2
4/2/2022,16.1
4/3/2022,14.4
4/4/2022,13.7
4/5/2022,13.4
4/6/2022,14.7
4/7/2022,15.4
4/8/2022,16.7
4/9/2022,17.3
4/10/2022,16.1
4/11/2022,13.7
4/12/2022,14.5
4/13/2022,15.1
4/14/2022,15.8
4/15/2022,16.3
4/16/2022,17.2
4/17/2022,13.7
4/18/2022,11.1
4/19/2022,11.5
4/20/2022,13.9
4/21/2022,15.4
4/22/2022,15.7
4/23/2022,17.2
4/24/2022,19.3
4/25/2022,20
4/26/2022,19.9
4/27/2022,20.6
4/28/2022,20.6
4/29/2022,18
4/30/2022,18.3
5/1/2022,17.8
5/2/2022,14.8
5/3/2022,16
5/4/2022,16.1
5/5/2022,17.9
5/6/2022,18.6
5/7/2022,17.3
5/8/2022,17.1
5/9/2022,17.9
5/10/2022,17.5
5/11/2022,19.2
5/12/2022,21.5
5/13/2022,21.1
5/14/2022,21.7
5/15/2022,22.4
5/16/2022,23.5
5/17/2022,23.9
5/18/2022,23.5
5/19/2022,17.3
5/20/2022,19.2
5/21/2022,22.2
5/22/2022,23.4
5/23/2022,23.9
5/24/2022,25
5/25/2022,26
5/26/2022,27.3
5/27/2022,27
5/28/2022,26.2
5/29/2022,24.2
5/30/2022,24.2
5/31/2022,25.8
6/1/2022,26.5
6/2/2022,26.8
6/3/2022,27.6
6/4/2022,27.6
6/5/2022,28.4
6/6/2022,28.2
6/7/2022,25.9
6/8/2022,24.6
6/9/2022,25.6
6/10/2022,25
6/11/2022,23.2
